,ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,ReviewSentimentScore,ReviewSentimentCategory,ReviewScoreBucket
1042,1043,29,12,2025-01-06,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1043,1044,79,1,2024-03-22,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1044,1045,33,19,2024-12-14,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1045,1046,45,8,2025-05-17,1,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1046,1047,6,5,2025-10-09,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1047,1048,25,17,2025-11-18,3,Customer  support  was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0
1048,1049,50,2,2023-05-26,5,Five  stars  for    the  quick  delivery.,0.0,Positive,0.0 to 0.49
1049,1050,83,8,2024-06-14,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0
1050,1051,63,5,2024-03-16,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1051,1052,55,5,2023-08-14,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1052,1053,6,16,2024-02-29,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1053,1054,82,17,2024-03-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1054,1055,17,7,2024-10-18,3,"Average  experience,    nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1055,1056,68,17,2023-09-14,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1056,1057,49,17,2024-09-13,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Neutral,0.0 to 0.49
1057,1058,32,16,2024-11-16,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0
1058,1059,67,2,2023-12-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1059,1060,15,10,2023-05-05,3,"Good  quality,  but  could  be    cheaper.",0.2382,Neutral,0.0 to 0.49
1060,1061,64,7,2023-12-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1061,1062,93,13,2023-11-21,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
1062,1063,5,6,2025-09-21,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1063,1064,32,16,2024-09-02,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1064,1065,33,9,2023-03-21,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1065,1066,81,6,2025-08-29,4,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49
1066,1067,50,7,2024-05-09,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1067,1068,61,15,2025-08-16,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
1068,1069,84,9,2025-03-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1069,1070,23,20,2025-08-16,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1070,1071,23,7,2024-09-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1071,1072,51,2,2023-02-15,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1072,1073,30,10,2023-09-22,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1073,1074,21,13,2023-04-07,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1074,1075,52,9,2025-07-25,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1075,1076,22,9,2024-10-29,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1076,1077,95,14,2025-04-18,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1077,1078,8,2,2023-12-15,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1078,1079,73,16,2025-06-19,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1079,1080,86,16,2025-05-27,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.0 to 0.49
1080,1081,91,5,2023-07-31,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1081,1082,87,13,2025-02-09,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1082,1083,40,6,2024-04-02,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1083,1084,99,12,2023-10-29,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1084,1085,46,6,2025-07-02,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1085,1086,47,11,2024-04-07,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1086,1087,35,10,2023-07-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1087,1088,55,13,2025-05-05,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1088,1089,54,12,2024-04-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1089,1090,3,14,2023-01-09,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1090,1091,72,2,2024-01-28,2,The  product    arrived  late.,0.0,Negative,0.0 to 0.49
1091,1092,82,5,2023-02-16,4,Five  stars    for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1092,1093,25,8,2025-10-24,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1093,1094,48,11,2023-07-04,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1094,1095,31,15,2024-09-23,4,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49
1095,1096,82,13,2023-11-17,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1096,1097,47,12,2023-10-15,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1097,1098,62,15,2023-04-02,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1098,1099,90,12,2024-03-17,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1099,1100,88,14,2025-08-13,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1100,1101,58,13,2025-01-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1101,1102,35,12,2024-02-01,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1102,1103,39,5,2023-05-12,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1103,1104,39,6,2023-08-06,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1104,1105,20,16,2023-03-19,3,"Good    quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1105,1106,37,5,2025-01-29,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1106,1107,51,14,2024-03-27,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1107,1108,50,3,2023-05-03,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
1108,1109,22,18,2023-06-09,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0
1109,1110,38,8,2024-04-26,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1110,1111,91,16,2024-01-25,3,"Good  quality,    but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1111,1112,40,1,2023-06-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1112,1113,28,3,2024-11-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1113,1114,56,15,2025-06-14,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1114,1115,82,4,2023-10-12,3,"Good  quality,  but  could  be    cheaper.",0.2382,Neutral,0.0 to 0.49
1115,1116,52,5,2025-05-22,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1116,1117,74,11,2023-09-12,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1117,1118,50,16,2023-05-15,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1118,1119,99,4,2024-01-19,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1119,1120,4,17,2024-09-30,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1120,1121,23,20,2023-06-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1121,1122,78,19,2023-12-03,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1122,1123,68,20,2024-06-02,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1123,1124,6,9,2025-10-22,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1124,1125,100,12,2025-07-20,2,"Good  quality,  but  could  be  cheaper.",0.2382,Negative,0.0 to 0.49
1125,1126,10,19,2025-03-19,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1126,1127,82,15,2024-01-06,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1127,1128,77,6,2023-02-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1128,1129,80,10,2024-11-06,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1129,1130,88,13,2025-12-30,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1130,1131,97,2,2025-06-02,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1131,1132,68,9,2023-12-22,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1132,1133,46,19,2023-09-12,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1133,1134,29,8,2024-06-16,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1134,1135,77,12,2024-10-26,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1135,1136,62,8,2025-03-02,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1136,1137,73,5,2025-01-19,3,Five  stars  for  the  quick  delivery.,0.0,Neutral,0.0 to 0.49
1137,1138,81,4,2024-12-23,3,The  quality  is  top-notch.,0.0,Neutral,0.0 to 0.49
1138,1139,18,5,2024-02-28,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1139,1140,28,12,2023-03-07,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1140,1141,24,17,2023-04-01,5,Customer    support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1141,1142,4,2,2024-04-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1142,1143,75,18,2025-08-09,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1143,1144,24,8,2024-01-29,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0
1144,1145,61,8,2024-02-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1145,1146,88,15,2024-02-10,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1146,1147,79,5,2025-05-09,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1147,1148,94,2,2024-10-11,4,"Good  quality,  but    could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1148,1149,67,13,2023-12-24,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1149,1150,90,3,2024-02-19,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1150,1151,46,15,2025-01-19,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1151,1152,23,14,2025-11-05,3,Customer    support  was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0
1152,1153,53,10,2023-06-17,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1153,1154,9,19,2023-07-09,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1154,1155,1,12,2025-01-09,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1155,1156,79,18,2024-06-16,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1156,1157,13,12,2025-07-16,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0
1157,1158,99,20,2024-07-29,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1158,1159,59,9,2025-01-29,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1159,1160,97,7,2025-12-26,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1160,1161,10,19,2023-01-01,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1161,1162,55,10,2024-06-08,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1162,1163,15,11,2023-10-04,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1163,1164,69,3,2023-01-04,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1164,1165,20,12,2024-02-06,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1165,1166,63,15,2024-11-10,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0
1166,1167,50,19,2024-08-21,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1167,1168,93,16,2025-09-21,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1168,1169,97,19,2025-06-24,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1169,1170,78,4,2023-12-19,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1170,1171,49,4,2024-01-12,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1171,1172,33,15,2025-04-03,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1172,1173,76,3,2025-08-09,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1173,1174,69,3,2025-08-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1174,1175,78,6,2025-07-04,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1175,1176,74,15,2025-05-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1176,1177,45,10,2023-12-28,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1177,1178,43,6,2024-09-08,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-0.1 to -0.5
1178,1179,84,7,2025-07-31,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1179,1180,64,18,2025-06-19,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1180,1181,28,8,2025-02-25,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1181,1182,70,15,2023-08-21,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1182,1183,91,4,2023-02-06,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1183,1184,5,18,2023-12-25,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1184,1185,5,12,2025-10-01,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1185,1186,80,11,2025-10-15,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1186,1187,66,9,2023-06-11,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1187,1188,17,2,2023-04-05,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
1188,1189,32,20,2023-12-28,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1189,1190,16,4,2024-08-19,1,The    product  arrived  late.,0.0,Negative,0.0 to 0.49
1190,1191,60,19,2023-08-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1191,1192,80,19,2024-05-21,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1192,1193,7,2,2025-06-13,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1193,1194,11,13,2023-03-01,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1194,1195,89,2,2023-11-19,5,Exceeded    my  expectations!,0.0,Positive,0.0 to 0.49
1195,1196,57,16,2024-06-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1196,1197,70,15,2024-10-30,1,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1197,1198,92,1,2024-06-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1198,1199,71,7,2024-09-16,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1199,1200,89,17,2024-04-04,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1200,1201,14,11,2023-08-04,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1201,1202,28,17,2023-04-28,3,Not  worth  the    money.,-0.1695,Neutral,-0.49 to 0.0
1202,1203,2,19,2025-07-20,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1203,1204,19,18,2024-11-06,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1204,1205,73,17,2025-12-04,5,The  quality    is  top-notch.,0.0,Positive,0.0 to 0.49
1205,1206,50,12,2023-07-06,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1206,1207,90,18,2025-06-27,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1207,1208,16,15,2024-07-11,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1208,1209,53,10,2024-04-03,5,Five  stars  for    the  quick  delivery.,0.0,Positive,0.0 to 0.49
1209,1210,67,8,2024-10-24,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1210,1211,30,18,2023-10-04,5,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0
1211,1212,82,19,2024-10-11,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1212,1213,14,9,2023-12-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1213,1214,100,10,2025-08-27,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1214,1215,68,7,2025-03-28,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1215,1216,53,11,2023-04-14,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1216,1217,81,18,2024-01-14,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1217,1218,8,9,2025-11-09,5,Shipping  was    fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1218,1219,49,7,2025-05-28,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1219,1220,25,8,2023-01-26,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1220,1221,42,17,2023-08-31,4,"Good  quality,  but  could    be  cheaper.",0.2382,Positive,0.0 to 0.49
1221,1222,57,6,2025-05-23,3,"I  love  this  product,  will  buy    again!",0.6696,Mixed Positive,0.5 to 1.0
1222,1223,18,16,2025-11-12,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0
1223,1224,82,14,2025-11-30,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1224,1225,93,8,2024-08-08,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1225,1226,75,5,2024-08-17,5,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0
1226,1227,30,14,2025-01-20,5,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0
1227,1228,57,1,2023-11-30,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1228,1229,31,17,2025-06-01,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1229,1230,55,18,2025-04-27,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1230,1231,81,7,2024-09-02,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1231,1232,7,17,2024-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1232,1233,73,5,2024-03-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1233,1234,37,8,2024-02-21,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1234,1235,87,1,2023-05-24,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1235,1236,60,3,2023-02-07,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1236,1237,94,17,2024-10-20,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-0.1 to -0.5
1237,1238,15,9,2025-06-13,4,Customer    support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1238,1239,49,15,2024-02-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1239,1240,66,5,2025-02-28,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1240,1241,62,17,2024-03-11,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1241,1242,22,19,2025-02-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1242,1243,92,10,2023-11-08,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1243,1244,8,7,2024-01-20,5,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0
1244,1245,60,5,2025-12-19,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1245,1246,53,1,2024-08-04,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1246,1247,79,6,2024-08-08,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1247,1248,72,2,2025-12-19,4,Shipping  was  fast  and  the  item  was    well-packaged.,0.0,Positive,0.0 to 0.49
1248,1249,72,5,2025-01-23,3,"Average    experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1249,1250,11,10,2025-10-23,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1250,1251,20,2,2024-06-10,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1251,1252,87,8,2024-12-10,5,Exceeded    my  expectations!,0.0,Positive,0.0 to 0.49
1252,1253,68,3,2024-06-30,3,Not  worth    the  money.,-0.1695,Neutral,-0.49 to 0.0
1253,1254,45,4,2024-02-16,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1254,1255,42,8,2025-12-15,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1255,1256,80,4,2025-08-12,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1256,1257,93,10,2023-02-05,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1257,1258,80,1,2023-11-13,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1258,1259,66,15,2023-06-13,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1259,1260,47,6,2025-09-02,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1260,1261,12,18,2023-08-08,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1261,1262,46,17,2024-08-26,2,Disappointed  with    the  performance.,-0.4767,Negative,-0.49 to 0.0
1262,1263,48,9,2023-09-20,3,"Average    experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1263,1264,72,7,2023-05-07,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1264,1265,81,20,2023-04-29,4,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0
1265,1266,65,14,2025-07-01,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1266,1267,85,4,2024-07-11,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1267,1268,60,6,2023-10-06,3,Not  worth    the  money.,-0.1695,Neutral,-0.49 to 0.0
1268,1269,39,13,2024-02-09,4,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49
1269,1270,72,16,2025-07-11,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1270,1271,64,10,2024-04-28,4,The  quality    is  top-notch.,0.0,Positive,0.0 to 0.49
1271,1272,82,14,2025-12-24,4,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1272,1273,74,10,2024-02-19,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1273,1274,24,1,2025-08-14,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1274,1275,52,2,2023-06-06,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1275,1276,52,10,2024-11-05,2,"Good  quality,  but    could  be  cheaper.",0.2382,Negative,0.0 to 0.49
1276,1277,20,11,2023-09-28,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1277,1278,25,17,2023-06-22,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1278,1279,54,8,2025-09-13,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1279,1280,88,19,2023-01-18,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1280,1281,58,12,2023-09-24,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1281,1282,7,19,2023-04-24,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1282,1283,67,2,2024-09-24,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1283,1284,2,12,2025-10-04,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1284,1285,81,12,2024-07-15,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.0 to 0.49
1285,1286,89,19,2025-03-12,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1286,1287,69,17,2024-10-04,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1287,1288,77,8,2025-06-09,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1288,1289,52,7,2023-09-30,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1289,1290,30,6,2024-04-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1290,1291,90,2,2024-05-20,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.0 to 0.49
1291,1292,16,5,2024-03-15,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1292,1293,23,2,2024-11-07,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49
1293,1294,86,11,2023-06-11,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
